"brand","price","location","date","petrol"
"Shell",721.9,"Budapest VI, Dózsa György út 120.",2023-10-02,"100 octane petrol"
"Other",696,"Budapest X, Kőbányai út 55.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XIV, Hungária krt. 175-177.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XI, Budaörsi út 1. (BAH-csomópont)",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest IX, Gyáli út 38236/441",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest XIV, Egressy út 31-35.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XI, Nagyszőlős u. 47-49. (4566/2 hrsz.)",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest XI, Budafoki út 209-215.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest I, Alkotás u. 20-24.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XIV, Fogarasi út 56/A.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XIII, Váci út 19.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest II, Tölgyfa u. 1-3.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XIV, Vágány u. 21. (XIV.)",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest IX, Napfény u. 26. (IX.)",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XIV, Róna u. 170. (XIV.)",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest II, Csalogány u. 55.",2023-10-02,"100 octane petrol"
"MOL",697,"Budapest XI, Hunyadi János út 2. (XI.)",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XI, Fehérvári út 166.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XIII, Róbert Károly krt. 64-66.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest X, Kőrösi Csoma Sándor út",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XIX, Ady Endre út 22-26.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XI, Szeghalom u.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest IX, Határ út - Soroksári út sarok",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest XIX, Üllői út 233.",2023-10-02,"100 octane petrol"
