"brand","price","location","date","petrol"
"MOL",681,"Budapest XI, Mezőkövesd út 1.",2023-10-08,"diesel"
"MOL",681,"Budapest XIV, Csömöri út 27/A",2023-10-08,"diesel"
"MOL",681,"Budapest XX, Ady Endre út 67.",2023-10-08,"diesel"
"MOL",681,"Budapest XI, Rétköz utca (XI.)",2023-10-08,"diesel"
"Orlen",681,"Budapest X, Gyömrői út 56-62.",2023-10-08,"diesel"
"OMV",680.9,"Budapest X, Maglódi út - Jászberényi út sarok",2023-10-08,"diesel"
"MOL",681,"Budapest XII, Istenhegyi u.55. (XII.)",2023-10-08,"diesel"
"OMV",680.9,"Budapest XIV, Kacsóh Pongrác út 131.",2023-10-08,"diesel"
"Shell",676.9,"Budapest XIII, Béke út 58.",2023-10-08,"diesel"
"OMV",680.9,"Budapest XIV, Tengerszem u. 61-67.",2023-10-08,"diesel"
"OMV",680.9,"Budapest XIII, Váci út 95.",2023-10-08,"diesel"
"MOL",681,"Budapest III, Árpád fejedelem út 103.",2023-10-08,"diesel"
"Other",663,"Budapest XI, Hunyadi János u. 19. Savoya Park",2023-10-08,"diesel"
"OMV",680.9,"Budapest X, Kerepesi út 73.",2023-10-08,"diesel"
"Other",0,"Budapest XXI, Csepel Művek Főkapu, Színesfém u. 23.",2023-10-08,"diesel"
"Shell",664.9,"Budapest XIV, Fogarasi út 183.",2023-10-08,"diesel"
"Other",658,"Budapest X, Maglódi út 12/B",2023-10-08,"diesel"
"Shell",676.9,"Budapest X, Sibrik Miklós út 30.",2023-10-08,"diesel"
"Other",663.9,"Budapest X, Sibrik-Gyömrői sarok",2023-10-08,"diesel"
"MOL",681,"Budapest XIX, Nagykőrösi út (XIX.) 88.",2023-10-08,"diesel"
"Shell",676.9,"Budapest XIV, Füredi út 63.",2023-10-08,"diesel"
"OMV",680.9,"Budapest XX, Nagykőrösi út 185",2023-10-08,"diesel"
"Shell",676.9,"Budapest II, Szilágyi E. fasor 125.",2023-10-08,"diesel"
"Other",674,"Budapest X, Gyömrői út 105.",2023-10-08,"diesel"
"OMV",680.9,"Budapest XXII, Hajó út, Ártér u. 5.",2023-10-08,"diesel"
"MOL",681,"Budapest XIX, Üllői út 303.",2023-10-08,"diesel"
"Avia",0,"Budapest X, Keresztúri út 108/a.",2023-10-08,"diesel"
"OMV",680.9,"Budapest XV, Alkotmány út 14-20.",2023-10-08,"diesel"
"MOL",681,"Budapest XXI, Szent István út  (XXI.)",2023-10-08,"diesel"
"MOL",681,"Budapest XIII, Váci út 178. (XIII.)",2023-10-08,"diesel"
"Shell",676.9,"Budapest XI, Budaörsi út 118.",2023-10-08,"diesel"
"MOL",681,"Budapest XXIII, Helsinki u. 108-112.",2023-10-08,"diesel"
"Shell",676.9,"Budapest XXI, Csepel, Rákóczi Ferenc út 182.",2023-10-08,"diesel"
"Mobil Petrol",663.9,"Budapest XIX, Citroen utca 2. ",2023-10-08,"diesel"
"Shell",676.9,"Budapest XI, Balatoni út",2023-10-08,"diesel"
"MOL",681,"Budapest III, Szentendrei út 100.",2023-10-08,"diesel"
"Shell",676.9,"Budapest XVIII, Gyömrői út 156.",2023-10-08,"diesel"
"Shell",676.9,"Budapest IV, Pozsonyi út 1.",2023-10-08,"diesel"
"MOL",681,"Budapest III, Szentendrei út 59/a",2023-10-08,"diesel"
"Other",673,"Budapest XV, Rákospalotai határút 14.",2023-10-08,"diesel"
"MOL",681,"Budapest III, Mozaik u. 3.",2023-10-08,"diesel"
"OMV",680.9,"Budapest XXI, II. Rákóczi Ferenc út 189.",2023-10-08,"diesel"
"MOL",681,"Budapest XIX, Puskás F. u. (XIX.)  ",2023-10-08,"diesel"
"Shell",676.9,"Budapest XIII, Váci út 196.",2023-10-08,"diesel"
"Avia",0,"Budapest XXI, II. Rákóczi Ferenc u. 195-197.",2023-10-08,"diesel"
"Mobil Petrol",663.9,"Budapest X, Jászberényi út 53.",2023-10-08,"diesel"
"Other",0,"Budapest XVIII, Lakatos út 61-63.",2023-10-08,"diesel"
"Shell",676.9,"Budapest III, Bécsi út 277. A",2023-10-08,"diesel"
"MOL",681,"Budaörs, Repülőtér (Kinizsi u. 4047/2 hrsz.)",2023-10-08,"diesel"
"Shell",676.9,"Budapest XV, Szentmihályi út 152.",2023-10-08,"diesel"
"MOL",681,"Budapest XXII, Nagytétényi út",2023-10-08,"diesel"
"Shell",676.9,"Budapest XX, Mártírok útja 281.",2023-10-08,"diesel"
"MOL",681,"Budapest XV, Szentmihályi út 148.",2023-10-08,"diesel"
"OMV",680.9,"Budapest XV, Szentmihályi út 131.",2023-10-08,"diesel"
"OMV",680.9,"Budapest IV, Váci út 16.",2023-10-08,"diesel"
"Shell",676.9,"Budaörs, Kinizsi út 1-3.",2023-10-08,"diesel"
"OMV",680.9,"Budapest XV, Széchenyi tér 1.",2023-10-08,"diesel"
"MOL",681,"Budapest XIX, Méta u. - Zádor s.",2023-10-08,"diesel"
"Shell",676.9,"Budapest XXII, Nagytétényi út 27.",2023-10-08,"diesel"
"MOL",681,"Budapest III, Gémeskút u. 12.",2023-10-08,"diesel"
"MOL",681,"Budapest XVI, Arany J. u. 106. (XVI.)",2023-10-08,"diesel"
"MOL",681,"Budapest XVI, Veres Péter út 105-107.(XVI.)",2023-10-08,"diesel"
"OMV",680.9,"Budapest XXIII, Nagykőrösi út 349.",2023-10-08,"diesel"
"OMV",680.9,"Budapest II, Hűvösvölgyi út 118.",2023-10-08,"diesel"
"Other",669,"Budapest XVI, Margit u. 114.",2023-10-08,"diesel"
"Other",663,"Budapest XXI, Rákóczi Ferenc út 277.  Szigetszentmiklós",2023-10-08,"diesel"
"MOL",681,"Budaörs, Rubik Ernő u. 3.",2023-10-08,"diesel"
"MOL",681,"Budaörs, Garibaldi u. 2.",2023-10-08,"diesel"
"Shell",676.9,"Budapest XVIII, Méta u. Cziffra György utca",2023-10-08,"diesel"
"OMV",680.9,"Budapest XVI, Szlovák út - Csömöri út sarok",2023-10-08,"diesel"
"OMV",680.9,"Budapest XVIII, Haladás utca - Ráday út sarok",2023-10-08,"diesel"
"Other",663,"Budapest XXIII, Bevásárló u. 2. Soroksár",2023-10-08,"diesel"
"Other",679,"Budaörs, Szabadság út 110-120.",2023-10-08,"diesel"
"MOL",681,"Budapest II, Hűvösvölgyi út 136.",2023-10-08,"diesel"
"OMV",680.9,"Budapest IV, Váci út 77. - Megyeri út sarok",2023-10-08,"diesel"
"MOL",681,"Budapest IV, Fóti út 130.",2023-10-08,"diesel"
"MOL",681,"Budapest IV, Váci út 84-90.",2023-10-08,"diesel"
"Other",663,"Budaörs, Sport u. 2-4.",2023-10-08,"diesel"
"MOL",681,"Budapest XV, Bogáncs u. (XV.)",2023-10-08,"diesel"
"Shell",703.9,"Budapest XV, M3 12 km Észak - Szilas Pihenő",2023-10-08,"diesel"
"Shell",703.9,"Budapest XV, M3 12. km Dél - Szilas Pihenő",2023-10-08,"diesel"
"OMV",680.9,"Budapest III, Szentendrei út - Czetz J. u. sarok",2023-10-08,"diesel"
"Orlen",681,"Budapest XVI, Bökényföldi út 108.",2023-10-08,"diesel"
"MOL",681,"Budapest III, Szentendrei út 255.",2023-10-08,"diesel"
"OMV",680.9,"Budapest XVI, Szabadföldi út 1.",2023-10-08,"diesel"
"MOL",681,"Budapest XVIII, Üllői út 661. (XVIII.)",2023-10-08,"diesel"
"MOL",681,"Törökbálint, Raktárvárosi u. 3.",2023-10-08,"diesel"
"Orlen",681,"Budapest XVII, Pesti út 2.",2023-10-08,"diesel"
"OMV",680.9,"Budapest XXIII, Haraszti út 32/A",2023-10-08,"diesel"
"MOL",681,"Budapest XVII, Pesti út. 5. (XVII.)",2023-10-08,"diesel"
"Shell",703.9,"Szigetszentmiklós, M0 Szigetszentmiklós",2023-10-08,"diesel"
"Shell",676.9,"Budapest XVII, Pesti út 6.",2023-10-08,"diesel"
"Shell",676.9,"Budapest XXIII, Haraszti út 38./b",2023-10-08,"diesel"
"OMV",680.9,"Budapest III, Királyok útja 178.",2023-10-08,"diesel"
"MOL",681,"Budakeszi, Budaörsi u. 2749/8 hrsz.",2023-10-08,"diesel"
"Shell",676.9,"Budakeszi, Szőlőskert u. 1.",2023-10-08,"diesel"
"OMV",718.9,"Szigetszentmiklós, M0 19.km",2023-10-08,"diesel"
"MOL",681,"Budakeszi, Temető út (Hrsz.: 2405)",2023-10-08,"diesel"
"MOL",681,"Diósd, Tétényi u. 2. (hrsz 3666/1)",2023-10-08,"diesel"
"Shell",676.9,"Budapest III, Szentendrei út 373.",2023-10-08,"diesel"
"Shell",676.9,"Budapest III, Batthyány út 27.",2023-10-08,"diesel"
"OMV",680.9,"Budapest XVII, Pesti út 18.",2023-10-08,"diesel"
"Other",669.9,"Budakeszi, Bianka utca 1. ZONE Bevásárlópark",2023-10-08,"diesel"
"Shell",676.9,"Budapest XXIII, Ócsai u HRSZ 197969/5",2023-10-08,"diesel"
"Other",663,"Fót, Fehérkő u. 1.",2023-10-08,"diesel"
"MOL",681,"Budapest XXIII, Ócsai u.kimenő (XXIII.) 7.",2023-10-08,"diesel"
"OMV",680.9,"Budapest XVIII, Alacskai út 1.",2023-10-08,"diesel"
"MOL",681,"Budapest XVII, Cinkotai út 30.",2023-10-08,"diesel"
"OMV",680.9,"Budapest XVII, Cinkotai út 51.",2023-10-08,"diesel"
