brand,price,location,date,petrol
Cell-Kút Kft. ,560.0,"Celldömölk, Kolozsvár u. 16.",2024-01-19,95 octane petrol
Mol,579.0,"Ajka, Bakonygyepes, 8.sz. fkl. út  ",2024-01-19,95 octane petrol
Mol,579.0,"Celldömölk, Ostffy tér  ",2024-01-19,95 octane petrol
Orlen,581.0,"Soltvadkert, Halasi út 1.",2024-01-19,95 octane petrol
ECOIL Hungary Kft.,559.9,"Balatonalmádi, József Attila u. 18. 71-es sz. főút",2024-01-05,95 octane petrol
Jóreménység Műanyagipari és Szolgáltató Szövetkezet,576.9,"Soltvadkert, Kossuth utca 83/1",2024-01-15,95 octane petrol
Mol,579.0,"Kiskőrös, Petőfi S. u. 94.",2024-01-19,95 octane petrol
Mol,579.0,"Algyő,  Szeged 47.sz.fkl.út ( Algyő Pf.:11 )  ",2024-01-19,95 octane petrol
GALÁNTAI Bt.,575.0,"Kiskőrös, Dózsa György út 92.",2024-01-15,95 octane petrol
Omv,580.9,"Kiskőrös, Dózsa György út 47.",2024-01-19,95 octane petrol
Mobil Petrol,578.9,"Balatonvilágos, hrsz 054/256.",2024-01-19,95 octane petrol
Mol,579.0,"Csepreg, Rákóczi út  ",2024-01-19,95 octane petrol
Omv,580.9,"Makó, Kossuth Lajos u. 5.",2024-01-19,95 octane petrol
Omv,580.9,"Hegyfalu, 84/86-os főutak kereszteződése",2024-01-19,95 octane petrol
Shell,579.9,"Makó, Aradi út 103.",2024-01-19,95 octane petrol
Mol,579.0,"Kiskunmajsa, Halasi u. 99.  ",2024-01-19,95 octane petrol
Mol,579.0,"Balatonalmádi, Fűzfői út 5. (71-es út)  ",2024-01-19,95 octane petrol
Shell,579.9,"Makó, Aradi u. 117.",2024-01-19,95 octane petrol
Oil!,601.9,"Maroslele, M43",2024-01-15,95 octane petrol
Mobil Petrol,561.9,"Kiskunmajsa, Béla Király utca 1.  ",2024-01-19,95 octane petrol
Edo,574.9,"Makó, Justh Gyula utca 67.",2024-01-19,95 octane petrol
Shell,579.9,"Herend, 8. sz. Főút",2024-01-19,95 octane petrol
Mol,579.0,"Sárbogárd, Köztársaság út 147.  ",2024-01-19,95 octane petrol
Orlen,581.0,"Veszprém, Mártírok útja 15.",2024-01-19,95 octane petrol
Orlen,581.0,"Balatonvilágos, 71 sz. főút",2024-01-19,95 octane petrol
Mol,579.0,"Veszprém, Almádi u. 17/1",2024-01-19,95 octane petrol
Shell,579.9,"Veszprém, Almádi u. 7/1.",2024-01-19,95 octane petrol
Akker-Plus Kft.,620.0,"Akasztó, Fő u. 189. 53-as út mellett",2024-01-19,95 octane petrol
Mol,579.0,"Balatonvilágos, Balatonakarattya 71.sz. föút  ",2024-01-19,95 octane petrol
Orlen,581.0,"Nagylak, határátkelőhely hrsz.22/5",2024-01-19,95 octane petrol
Mol,579.0,"Veszprém, Pápai út 42.",2024-01-19,95 octane petrol
Volánbusz Zrt.,572.0,"Veszprém, Pápai u. 30. ",2024-01-15,95 octane petrol
Omv,580.9,"Veszprém, Budapesti út 12.",2024-01-19,95 octane petrol
Orlen,581.0,"Balástya, Öszeszék 6.",2024-01-19,95 octane petrol
Mol Partner+,620.0,"Akasztó, Fő u. 1.",2024-01-19,95 octane petrol
Mol,579.0,"Sajtoskál, 84-es főút 83. km",2024-01-19,95 octane petrol
