brand,price,location,date,petrol
GALÁNTAI Bt.,624.0,"Mórahalom, Szegedi út",2024-01-26,diesel
Shell,629.9,"Szombathely, Kiskar u. 6.",2024-01-26,diesel
Shell,629.9,"Kalocsa, Bátyai út 8-10.",2024-01-26,diesel
Volánbusz Zrt.,618.0,"Kalocsa, Bátyai út 4. ",2024-01-26,diesel
Orlen,624.0,"Szántód, 7-es főút",2024-01-26,diesel
Shell,629.9,"Szombathely, Dolgozók útja",2024-01-26,diesel
Omv,618.9,"Szombathely, Csabai út 15.",2024-01-24,diesel
Mol,623.0,"Szombathely, Márkus Emília utca 10.",2024-01-26,diesel
Omv,661.9,"Röszke, M5 autópálya 0112/25 hrsz 172 km",2024-01-24,diesel
Omv,661.9,"Röszke, 0112/60 hrsz. 172 km M5 Nyugat",2024-01-24,diesel
Mol Partner+,623.0,"Nagydorog, Kossuth L. u. 122.",2024-01-26,diesel
Grófi Major Kft.,623.0,"Györköny, Fő u. 104.",2024-01-26,diesel
Mol,623.0,"Kalocsa, Negyvennyolcas út  52.",2024-01-26,diesel
Mol,623.0,"Szombathely, Zanati út  56",2024-01-26,diesel
Shell,629.9,"Szombathely, Zanati út 70.",2024-01-26,diesel
Mol,623.0,"Szombathely, Zanati út II. 29.",2024-01-26,diesel
Concordia Szombathely Kft.,608.0,"Szombathely, Söptei út 78.",2024-01-23,diesel
Mol,623.0,"Szombathely, Viktória út 1.",2024-01-26,diesel
B & B Diesel Kft.,608.0,"Kalocsa, Gombolyagi u. 1/a",2024-01-26,diesel
Shell,629.9,"Szombathely, Kőszegi út",2024-01-26,diesel
Mol,623.0,"Zamárdi, Endrédi út  ",2024-01-26,diesel
Mol,623.0,"Ságvár, 65-ös főút",2024-01-26,diesel
Mol,623.0,"Paks, 6.sz.fkl. út bal  ",2024-01-26,diesel
Omv,618.9,"Paks, 6. sz. főút 110 km.",2024-01-24,diesel
Orlen,624.0,"Siófok, Töreki út 1.",2024-01-26,diesel
Edo,615.9,"Kiskunhalas, Malom sor 4.",2024-01-26,diesel
Mobil Petrol,669.9,"Paks, M6 ap. 107 km BAL OLDAL",2024-01-26,diesel
Mol,623.0,"Nagyvázsony, Templom kert  ",2024-01-26,diesel
Mobil Petrol,669.9,"Paks, M6 ap. 107 km JOBB OLDAL",2024-01-26,diesel
Réci Bt.,621.0,"Domaszék, Vasút utca 47.",2024-01-25,diesel
Mol,623.0,"Balatonfüred, Széchenyi István út  ",2024-01-26,diesel
Shell,629.9,"Kiskunhalas, Kárpát u. 9.",2024-01-26,diesel
Shell,629.9,"Siófok, Vak Bottyán u. 27.",2024-01-26,diesel
Mol,623.0,"Kecel, Császártöltési u. 50.  ",2024-01-26,diesel
Shell,629.9,"Balatonfüred, Széchenyi út 11.",2024-01-26,diesel
Mol,623.0,"Kiskunhalas, Majsai út 18.  ",2024-01-26,diesel
B & T Üzemanyagkút Kft.,602.0,"Zsana, 0157/2 hrsz. 5408 számú út mellett",2024-01-17,diesel
Omv,618.9,"Siófok, Vak Bottyán u. 1.",2024-01-24,diesel
Volánbusz Zrt.,616.0,"Balatonfüred, Bajcsy-Zsilinszky u. 53.",2024-01-26,diesel
Mobil Petrol,621.9,"Balatonfüred, Fürdő u. 20.",2024-01-26,diesel
Mol Partner+,617.9,"Kiskunhalas, Vadkerti út 1037/4",2024-01-27,diesel
Mol,623.0,"Simontornya, Belterület 1326/3 hrsz",2024-01-26,diesel
Smart Oil Kft.,617.9,"Siófok, Fő u. 234.",2024-01-26,diesel
Shell,629.9,"Szeged, Szabadkai út 7.",2024-01-26,diesel
Palotás Kft.,620.9,"Paks,  Dunakömlőd - Szabadság u. 14. 8229/2 hrsz.",2024-01-26,diesel
Mol,623.0,"Devecser, Pápai út  ",2024-01-26,diesel
Mol,623.0,"Szeged, Makai út  ",2024-01-26,diesel
Shell,629.9,"Szeged, Bajai út 2-4.",2024-01-26,diesel
Mol,623.0,"Siófok, Wesselényi u. 106.",2024-01-26,diesel
Mol,623.0,"Szeged, Kálvária sugárút 96.  ",2024-01-26,diesel
Mol,623.0,"Sárvár, Vágóhíd u. 1.  ",2024-01-26,diesel
Edo,617.9,"Szeged, Szőregi út 39-41.",2024-01-26,diesel
Shell,629.9,"Sárvár, Feketehíd út- Deák Ferenc út",2024-01-26,diesel
Mol,673.0,"Siófok, M7 autópálya 94. km (DÉL) Sóstói pihenő II.",2024-01-26,diesel
Mol,673.0,"Siófok, M7 autópálya 94. km (ÉSZAK) Sóstói pihenő I.",2024-01-26,diesel
Oil!,620.9,"Szeged, Fonógyári út 18.",2024-01-26,diesel
Edo,616.9,"Szeged, Dorozsmai út 100.",2024-01-26,diesel
Mol,623.0,"Szeged, Vásárhelyi Pál u. 25444 hrsz.",2024-01-26,diesel
Mol,623.0,"Szeged, Dorozsmai út 16.",2024-01-26,diesel
Mol,623.0,"Szeged, Dorozsmai út 20.  ",2024-01-26,diesel
Omv,618.9,"Szeged, Dorozsmai út 1.",2024-01-24,diesel
Shell,629.9,"Szeged, Budapesti út 8.",2024-01-26,diesel
Auchan,611.0,"Szeged, Zápor út 4.",2024-01-26,diesel
Omv,618.9,"Kőszeg, Szombathelyi út 2.",2024-01-24,diesel
Oil!,620.9,"Szeged, Back Bernát u. 6.",2024-01-26,diesel
Korrekt-Kút Kft.,623.0,"Cece, Vasútállomás",2024-01-26,diesel
Mol,623.0,"Kőszeg, Petőfi Sándor tér  ",2024-01-26,diesel
Omv,618.9,"Ajka, Petőfi u.",2024-01-24,diesel
Omv,623.9,"Szeged, Etelka sor 13.",2024-01-26,diesel
Mol,623.0,"Szeged, Csongrádi sugárút  87.",2024-01-26,diesel
Mol,623.0,"Szeged, Makkosházi krt. 6.",2024-01-26,diesel
Omv,618.9,"Szeged, Makkosházi krt. 1.",2024-01-24,diesel
Shell,629.9,"Ajka, Fő út 66.",2024-01-26,diesel
Mol,624.0,"Ajka, Fő út /Aranyvölgyi utca/  ",2024-01-26,diesel
Mobil Petrol,619.9,"Ajka, Fő út",2024-01-26,diesel
Volánbusz Zrt.,616.0,"Ajka, Hársfa u. 7. ",2024-01-26,diesel
Mol,673.0,"Szatymaz, M5 autópálya 151 km jobb oldal",2024-01-26,diesel
Mol,623.0,"Dég, 64.sz.fkl.út  ",2024-01-26,diesel
Orlen,631.0,"Celldömölk, Sági út 1922/7 hrsz",2024-01-26,diesel
Mol,673.0,"Szatymaz, M5 autópálya 151 km bal oldal",2024-01-26,diesel
Shell,629.9,"Szeged, Algyői út",2024-01-26,diesel
Orlen,624.0,"Szeged, Algyői út",2024-01-26,diesel
Cell-Kút Kft. ,598.0,"Celldömölk, Kolozsvár u. 16.",2024-01-24,diesel
Mol,623.0,"Ajka, Bakonygyepes, 8.sz. fkl. út  ",2024-01-26,diesel
Mol,623.0,"Celldömölk, Ostffy tér  ",2024-01-26,diesel
Orlen,624.0,"Soltvadkert, Halasi út 1.",2024-01-26,diesel
ECOIL Hungary Kft.,587.9,"Balatonalmádi, József Attila u. 18. 71-es sz. főút",2024-01-05,diesel
Jóreménység Műanyagipari és Szolgáltató Szövetkezet,625.9,"Soltvadkert, Kossuth utca 83/1",2024-01-26,diesel
Mol,623.0,"Kiskőrös, Petőfi S. u. 94.",2024-01-26,diesel
Mol,623.0,"Algyő,  Szeged 47.sz.fkl.út ( Algyő Pf.:11 )  ",2024-01-26,diesel
GALÁNTAI Bt.,614.0,"Kiskőrös, Dózsa György út 92.",2024-01-26,diesel
Omv,618.9,"Kiskőrös, Dózsa György út 47.",2024-01-24,diesel
Mobil Petrol,621.9,"Balatonvilágos, hrsz 054/256.",2024-01-26,diesel
Mol,623.0,"Csepreg, Rákóczi út  ",2024-01-26,diesel
Omv,618.9,"Makó, Kossuth Lajos u. 5.",2024-01-24,diesel
Omv,618.9,"Hegyfalu, 84/86-os főutak kereszteződése",2024-01-24,diesel
Shell,629.9,"Makó, Aradi út 103.",2024-01-26,diesel
Mol,623.0,"Kiskunmajsa, Halasi u. 99.  ",2024-01-26,diesel
Mol,623.0,"Balatonalmádi, Fűzfői út 5. (71-es út)  ",2024-01-26,diesel
Shell,629.9,"Makó, Aradi u. 117.",2024-01-26,diesel
Oil!,626.9,"Maroslele, M43",2024-01-26,diesel
Mobil Petrol,601.9,"Kiskunmajsa, Béla Király utca 1.  ",2024-01-26,diesel
Edo,619.9,"Makó, Justh Gyula utca 67.",2024-01-26,diesel
Shell,629.9,"Herend, 8. sz. Főút",2024-01-26,diesel
Mol,623.0,"Sárbogárd, Köztársaság út 147.  ",2024-01-26,diesel
Orlen,624.0,"Veszprém, Mártírok útja 15.",2024-01-26,diesel
Orlen,624.0,"Balatonvilágos, 71 sz. főút",2024-01-26,diesel
Mol,623.0,"Veszprém, Almádi u. 17/1",2024-01-26,diesel
Shell,629.9,"Veszprém, Almádi u. 7/1.",2024-01-26,diesel
Akker-Plus Kft.,643.0,"Akasztó, Fő u. 189. 53-as út mellett",2024-01-26,diesel
Mol,623.0,"Balatonvilágos, Balatonakarattya 71.sz. föút  ",2024-01-26,diesel
Orlen,624.0,"Nagylak, határátkelőhely hrsz.22/5",2024-01-26,diesel
Mol,623.0,"Veszprém, Pápai út 42.",2024-01-26,diesel
Volánbusz Zrt.,616.0,"Veszprém, Pápai u. 30. ",2024-01-26,diesel
Omv,618.9,"Veszprém, Budapesti út 12.",2024-01-24,diesel
Orlen,624.0,"Balástya, Öszeszék 6.",2024-01-26,diesel
Mol Partner+,643.0,"Akasztó, Fő u. 1.",2024-01-26,diesel
Mol,623.0,"Sajtoskál, 84-es főút 83. km",2024-01-26,diesel
Mol,623.0,"Veszprém, Budapesti u. 91.",2024-01-26,diesel
Mol,623.0,"Veszprém, Budapesti u.  70.",2024-01-26,diesel
PERSPED Kft.,613.0,"Veszprém, Házgyári u. 16.",2024-01-26,diesel
Omv,618.9,"Balatonfűzfő, Árpád utca 1.",2024-01-24,diesel
Omv,631.0,"Dunaföldvár, Paksi út 125/a.",2024-01-26,diesel
Shell,629.9,"Veszprém, Külső-Kádártai út 3.",2024-01-26,diesel
Omv,618.9,"Veszprém, Külső-Kádártai u. 2.",2024-01-24,diesel
Omv,618.9,"Sárbogárd, Ady Endre u. 3.",2024-01-24,diesel
Omv,618.9,"Veszprém, Aradi vértanúk útja",2024-01-24,diesel
Mol,623.0,"Bócsa, III. körzet 1.",2024-01-26,diesel
Shell,629.9,"Dunaföldvár, Előszállási út",2024-01-26,diesel
Mobil Petrol,621.9,"Dunaföldvár, Vak Bottyán tér 15.",2024-01-26,diesel
Mol,623.0,"Dunaföldvár, 6-os út  ",2024-01-26,diesel
Mol,623.0,"Kistelek, 5. sz. fkl.út jobb oldal  ",2024-01-26,diesel
Mol,673.0,"Fűle, M7 Autópálya 83 km (Dél) (Lepsény) II",2024-01-26,diesel
Mol,673.0,"Fűle, M7 Autópálya 83 km (Észak)(Lepsény)",2024-01-26,diesel
