brand,price,location,date,petrol
Mol,638.0,"Marcali, Noszlopy Gáspár u. 37.  ",2023-11-15,100 octane petrol
Omv,669.9,"Bátaszék, M6 autópálya 166.km hrsz: 120/118 jobb",2023-11-15,100 octane petrol
Avia,645.9,"Dombóvár, Kórház utca 1.",2023-11-08,100 octane petrol
MAKROM-OIL Kft.,631.0,"Mágocs, Vásártér 896/8 hrsz (Ady E u 79/b)",2023-11-15,100 octane petrol
Green-Way Park Kft. ,631.9,"Mágocs, Béke utca 36.",2023-11-14,100 octane petrol
Mol,638.0,"Bátaszék, Budai út 114-116.  ",2023-11-15,100 octane petrol
Shell,663.9,"Dombóvár, Juhász Gyula u. 1.",2023-11-15,100 octane petrol
Mol,638.0,"Dombóvár, Köztársaság u. 27. (Tüskevár)  ",2023-11-15,100 octane petrol
Mol,638.0,"Szentgotthárd, Rábafüzesi út 1.  ",2023-11-15,100 octane petrol
Mol,638.0,"Bonyhád, Kossuth Lajos u. 79. (Bonyhád elkerülő út)",2023-11-15,100 octane petrol
Mol,638.0,"Bonyhád, Zrínyi Miklós u. 25.  ",2023-11-15,100 octane petrol
Tele-Tank,645.9,"Balatonszentgyörgy, Berzsenyi D. u. 54",2023-11-08,100 octane petrol
Mol,638.0,"Zalaegerszeg, Zrínyi Miklós út 20.  ",2023-11-15,100 octane petrol
Mol,638.0,"Szentgotthárd, 8 - as út",2023-11-15,100 octane petrol
Omv,634.9,"Zalaegerszeg, Göcseji út 26.",2023-11-15,100 octane petrol
Shell,663.9,"Baja, Dózsa Gy. út 13.",2023-11-15,100 octane petrol
Mol,638.0,"Zalaegerszeg, Göcseji u. 37/A",2023-11-15,100 octane petrol
Mol,638.0,"Baja, Szegedi út  105.",2023-11-15,100 octane petrol
Shell,690.9,"Balatonkeresztúr, M7 Balatonkeresztúr - dél",2023-11-15,100 octane petrol
Shell,663.9,"Baja, Dózsa György út 126-130.",2023-11-15,100 octane petrol
Shell,690.9,"Balatonkeresztúr, M7 Balatonkeresztúr - észak",2023-11-15,100 octane petrol
Mol,638.0,"Baja, Dózsa Gy. u. 97.",2023-11-15,100 octane petrol
Mol Partner+,610.0,"Zalaegerszeg, Teskándi út 38.",2023-11-10,100 octane petrol
Shell,663.9,"Zalaegerszeg, Hock J. u. 100",2023-11-15,100 octane petrol
Mol,638.0,"Zalaegerszeg, Balatoni út I.  ",2023-11-15,100 octane petrol
Mobil Petrol,616.9,"Baja, külterület 0402/355 hrsz.",2023-11-10,100 octane petrol
Shell,663.9,"Zalaegerszeg, Balatoni út 2735/1 hrsz.",2023-11-15,100 octane petrol
Mol,638.0,"Balatonkeresztúr, 7.sz.fkl.út  ",2023-11-15,100 octane petrol
Mol,638.0,"Keszthely, Festetics György u.  ",2023-11-15,100 octane petrol
Orlen,614.0,"Zalaegerszeg, Kaszaházi út 96.",2023-11-15,100 octane petrol
Mobil Petrol,616.9,"Alsópáhok, Hévizi út 14.",2023-11-10,100 octane petrol
Sza-Oil Kft.,640.9,"Kurd, Hunyadi u. 22/a",2023-11-15,100 octane petrol
Mobil Petrol,616.9,"Keszthely, Hévizi út",2023-11-10,100 octane petrol
Mol,638.0,"Keszthely, Tapolcai út  ",2023-11-15,100 octane petrol
Mol,638.0,"Szekszárd, Csatári u.",2023-11-15,100 octane petrol
Mol,638.0,"Hévíz, Hévízi út  ",2023-11-15,100 octane petrol
Mobil Petrol,606.9,"Keszthely, Csapás út 5.",2023-11-10,100 octane petrol
Orlen,614.0,"Keszthely, Tapolcai u.106.",2023-11-15,100 octane petrol
Shell,663.9,"Keszthely, Csapás út 27.",2023-11-15,100 octane petrol
Mol,638.0,"Bácsalmás, Backnang út 7.  ",2023-11-15,100 octane petrol
Omv,634.9,"Szekszárd, Tartsay út 8.",2023-11-15,100 octane petrol
Mol,638.0,"Sűkösd, Dózsa György út 1.  ",2023-11-15,100 octane petrol
Shell,663.9,"Szekszárd, Palánki u. 2.",2023-11-15,100 octane petrol
Shell,663.9,"Körmend, Rákóczi út 124.",2023-11-15,100 octane petrol
Mol,638.0,"Fonyód, József Attila u. (Bélatelep)  ",2023-11-15,100 octane petrol
Mol,638.0,"Szekszárd, Pásztor út 6.",2023-11-15,100 octane petrol
Mol,638.0,"Körmend, Rákóczi Ferenc út  ",2023-11-15,100 octane petrol
Mol,638.0,"Balatonederics, 71-es Főút 069 hrsz",2023-11-15,100 octane petrol
Omv,634.9,"Körmend, Rákóczi út 86/8 kereszteződése",2023-11-15,100 octane petrol
Avia,584.0,"Andocs, Ady Endre u. 206/5 hrsz.",2023-11-15,100 octane petrol
Mol,638.0,"Badacsonytomaj, 71.sz. föút  ",2023-11-15,100 octane petrol
Mol,638.0,"Tolna-Mözs, Béri Balogh Ádám u. 4.",2023-11-15,100 octane petrol
AUTÓS-PORTA Kft.,624.0,"Nagykónyi, Vásártér",2023-11-15,100 octane petrol
Mol,688.0,"Szekszárd, M6 I. jobb oldal",2023-11-15,100 octane petrol
Mol,688.0,"Szekszárd, M6 II. bal oldal",2023-11-15,100 octane petrol
Shell,663.9,"Balatonboglár, Klapka u. 32.",2023-11-15,100 octane petrol
Mol,638.0,"Tolna, Szedresi u.  ",2023-11-15,100 octane petrol
Mol Partner+,698.1,"Dusnok, Bercsényi u. 50. (51. sz. főút)",2023-11-15,100 octane petrol
Omv,634.9,"Balatonlelle, 7.sz. főút 138. km",2023-11-15,100 octane petrol
Mol,688.0,"Balatonlelle, M7 II. (bejövő)",2023-11-15,100 octane petrol
Mol,688.0,"Balatonlelle, M7 I. (kimenő)",2023-11-15,100 octane petrol
Omv,633.9,"Tompa, Külterület 0356/46",2023-11-15,100 octane petrol
Mol,638.0,"Vasvár, Dr.Tretter László u.52.  ",2023-11-15,100 octane petrol
Omv,634.9,"Révfűlöp, Badacsonyi út 71. számú főút",2023-11-15,100 octane petrol
Mol,638.0,"Tapolca, Keszthelyi u.  8",2023-11-15,100 octane petrol
Mol,638.0,"Tapolca, Kossuth út  ",2023-11-15,100 octane petrol
Shell,663.9,"Tapolca, Veszprémi út 5.",2023-11-15,100 octane petrol
Mol,638.0,"Jánoshalma, Halasi út 91. (4099/3. hrsz).",2023-11-15,100 octane petrol
Mol,638.0,"Tamási, Szabadság u. 90.  ",2023-11-15,100 octane petrol
Mol,638.0,"Tab, Siófoki út  3.",2023-11-15,100 octane petrol
