brand,price,location,date,petrol
Shell,607.9,"Nagykanizsa, Boszorkány u. 2.",2023-11-15,diesel
Mol Partner+,569.9,"Nagykanizsa, Magyar utca 166.",2023-11-15,diesel
Shell,607.9,"Pécs, Budai vám 1. (6.sz. főút mellett)",2023-11-15,diesel
Mol,609.0,"Pécs, Pécsváradi út 12.",2023-11-15,diesel
Volánbusz Zrt.,598.0,"Lenti, Petőfi Sándor u. 28. ",2023-11-15,diesel
Mol,609.0,"Lenti, Széchenyi tér 3.  ",2023-11-15,diesel
Mol,609.0,"Pécs, Komlói út  ",2023-11-15,diesel
Mol,609.0,"Mohács, Eszéki út  ",2023-11-15,diesel
Mol,609.0,"Mohács, Pécsi út  ",2023-11-15,diesel
Orlen,603.0,"Böhönye, 61-es és 68-as csomópont",2023-11-15,diesel
Shell,607.9,"Mohács, Újváros, 57. sz. főút (3403/103.hrsz)",2023-11-15,diesel
Mol,609.0,"Böhönye, Szabadság u.  ",2023-11-15,diesel
Orlen,603.0,"Galambok, 7-es főút 196km 024/5 hrsz",2023-11-15,diesel
Orlen,603.0,"Mohács, Szőlőhegy 7714. hrsz.",2023-11-15,diesel
Mol,659.0,"Zalakomár, 8752 dél - INA benzikút M7",2023-11-15,diesel
Mol,659.0,"Zalakomár, 8752 észak - INA benzikút M7",2023-11-15,diesel
Tele-Tank,603.9,"Magyarszék, külterület 0134/3 hrsz (66-os út mellett)",2023-11-17,diesel
Mol,609.0,"Komló, Feketegyémánt tér  ",2023-11-15,diesel
Mobil Petrol,606.9,"Geresdlak, Hunyadi János utca",2023-11-15,diesel
Shell,607.9,"Komló, Kossuth L. u. 54-56.",2023-11-15,diesel
Mobil Gáz 98 Kft.,685.0,"Zalakomár, Tavasz utca 32",2023-09-20,diesel
Mol,609.0,"Pécsvárad, 6.sz.fkl.út  ",2023-11-15,diesel
Mol,609.0,"Sásd, Noszlopy Gáspár u.  ",2023-11-15,diesel
Mol,609.0,"Kaposvár, Marhahajtó út Vásár tér",2023-11-15,diesel
Omv,607.9,"Kaposvár, Áchim A u.",2023-11-15,diesel
Mol,609.0,"Kaposvár, Kanizsai u. külterület 031/7",2023-11-15,diesel
Shell,607.9,"Kaposvár, Berzsenyi u.",2023-11-15,diesel
Tele-Tank,603.9,"Kaposvár, Jutai út 26/a.",2023-11-17,diesel
Mobil Petrol,593.9,"Kaposvár, Árpád út 33-35.",2023-11-15,diesel
Mol,609.0,"Kaposvár, Guba Sándor út 3628/28 HRSZ",2023-11-15,diesel
Omv,607.9,"Kaposvár, Füredi út (5374/22 hrsz.)",2023-11-15,diesel
Mol,609.0,"Kaposvár, Füredi út 180.  ",2023-11-15,diesel
Mol Partner+,599.0,"Hetes, Petőfi Sándor utca 1.",2023-11-14,diesel
Tele-Tank,603.9,"Kaposvár, Toponári út 2.",2023-11-17,diesel
Mol,609.0,"Kaposszekcső, 611-es főút 0103/27 hrsz. (Petőfi u.)",2023-11-15,diesel
Avia,605.0,"Őriszentpéter, Városszer 22.",2023-11-15,diesel
Mobil Petrol,596.9,"Bátmonostor, Baracskai utca 57. 51. számú főút",2023-11-15,diesel
Orlen,603.0,"Mecseknádasd, Kültelek 1. 070/1hrsz",2023-11-15,diesel
Mol Partner+,638.9,"Somogyjád, Külterület 021. hrsz.",2023-09-06,diesel
Mol,609.0,"Kapospula, Rákóczi út 10.  ",2023-11-15,diesel
Omv,650.9,"Bátaszék, M6 autópálya 166.km hrsz: 120/118 bal",2023-11-15,diesel
Mol,609.0,"Marcali, Noszlopy Gáspár u. 37.  ",2023-11-15,diesel
Avia,609.0,"Marcali, Berzsenyi utca 97.",2023-11-15,diesel
Omv,650.9,"Bátaszék, M6 autópálya 166.km hrsz: 120/118 jobb",2023-11-15,diesel
Orlen,603.0,"Bátaszék, Mozi tér",2023-11-15,diesel
Avia,603.9,"Dombóvár, Kórház utca 1.",2023-11-17,diesel
MAKROM-OIL Kft.,600.0,"Mágocs, Vásártér 896/8 hrsz (Ady E u 79/b)",2023-11-15,diesel
Green-Way Park Kft. ,598.9,"Mágocs, Béke utca 36.",2023-11-15,diesel
Mol,609.0,"Bátaszék, Budai út 114-116.  ",2023-11-15,diesel
Shell,607.9,"Dombóvár, Juhász Gyula u. 1.",2023-11-15,diesel
Orlen,603.0,"Pacsa, 75-ös Főút",2023-11-15,diesel
Mol,609.0,"Dombóvár, Köztársaság u. 27. (Tüskevár)  ",2023-11-15,diesel
Mol,609.0,"Szentgotthárd, Rábafüzesi út 1.  ",2023-11-15,diesel
Mol,609.0,"Bonyhád, Kossuth Lajos u. 79. (Bonyhád elkerülő út)",2023-11-15,diesel
Orlen,603.0,"Sármellék, Dózsa Gy.út 163/a",2023-11-15,diesel
TGC Hungary Kft. Tanya Petrol ,603.0,"Baja, Külterület 015/62 hrsz. ",2023-11-15,diesel
Oil!,665.0,"Bonyhád, Külterület 032/27. hrsz. 6 sz. főút",2023-09-13,diesel
Mol,609.0,"Bonyhád, Zrínyi Miklós u. 25.  ",2023-11-15,diesel
Volánbusz Zrt.,598.0,"Zalaegerszeg, Zrínyi Miklós u. 99. ",2023-11-15,diesel
Tele-Tank,603.9,"Balatonszentgyörgy, Berzsenyi D. u. 54",2023-11-17,diesel
Mol,609.0,"Zalaegerszeg, Zrínyi Miklós út 20.  ",2023-11-15,diesel
Orlen,603.0,"Szentgotthárd, 8-as út (Szentgotthárd 0355/51 hrsz) Rábafüzes",2023-11-15,diesel
Mol,609.0,"Szentgotthárd, 8 - as út",2023-11-15,diesel
Omv,607.9,"Zalaegerszeg, Göcseji út 26.",2023-11-15,diesel
Shell,607.9,"Baja, Dózsa Gy. út 13.",2023-11-15,diesel
Mol,609.0,"Zalaegerszeg, Göcseji u. 37/A",2023-11-15,diesel
Mol,609.0,"Baja, Szegedi út  105.",2023-11-15,diesel
Shell,634.9,"Balatonkeresztúr, M7 Balatonkeresztúr - dél",2023-11-15,diesel
Shell,607.9,"Baja, Dózsa György út 126-130.",2023-11-15,diesel
Shell,634.9,"Balatonkeresztúr, M7 Balatonkeresztúr - észak",2023-11-15,diesel
Mol,609.0,"Baja, Dózsa Gy. u. 97.",2023-11-15,diesel
Mol Partner+,577.0,"Zalaegerszeg, Teskándi út 38.",2023-11-15,diesel
Mol Partner+,633.9,"Döbrököz, 157/7 Hrsz",2023-11-01,diesel
Shell,607.9,"Zalaegerszeg, Hock J. u. 100",2023-11-15,diesel
Orlen,603.0,"Balatonmáriafűrdő, 7-es főút 164.km 054/1 hrsz Balatonkeresztúr",2023-11-15,diesel
Oranges Oil Company,597.9,"Zalaegerszeg, Balatoni u 5-7. / Zalapark",2023-11-16,diesel
Mol,609.0,"Zalaegerszeg, Balatoni út I.  ",2023-11-15,diesel
Mobil Petrol,596.9,"Baja, külterület 0402/355 hrsz.",2023-11-15,diesel
Shell,607.9,"Zalaegerszeg, Balatoni út 2735/1 hrsz.",2023-11-15,diesel
Mol,609.0,"Balatonkeresztúr, 7.sz.fkl.út  ",2023-11-15,diesel
Zalapack  96 Kft.,589.0,"Zalaegerszeg, Gazdaság út 32.",2023-11-14,diesel
Mol,609.0,"Keszthely, Festetics György u.  ",2023-11-15,diesel
Orlen,603.0,"Zalaegerszeg, Kaszaházi út 96.",2023-11-15,diesel
Mobil Petrol,596.9,"Alsópáhok, Hévizi út 14.",2023-11-15,diesel
Volánbusz Zrt.,595.0,"Keszthely, Mártírok u. 2. ",2023-11-15,diesel
Sza-Oil Kft.,609.9,"Kurd, Hunyadi u. 22/a",2023-11-15,diesel
Mobil Petrol,596.9,"Keszthely, Hévizi út",2023-11-15,diesel
Mol,609.0,"Keszthely, Tapolcai út  ",2023-11-15,diesel
Omv,607.9,"Keszthely, Csapás u. 2505/3",2023-11-15,diesel
Mol,609.0,"Szekszárd, Csatári u.",2023-11-15,diesel
Mol,609.0,"Hévíz, Hévízi út  ",2023-11-15,diesel
Határ Oil Kft.,607.0,"Szekszárd, Tartsay Vilmos utca 40.",2023-11-14,diesel
Mobil Petrol,587.9,"Keszthely, Csapás út 5.",2023-11-15,diesel
Orlen,603.0,"Keszthely, Tapolcai u.106.",2023-11-15,diesel
Red Viking Kft.,601.9,"Nádasd, Petőfi u. 96.",2023-11-15,diesel
Shell,607.9,"Keszthely, Csapás út 27.",2023-11-15,diesel
Mol,609.0,"Bácsalmás, Backnang út 7.  ",2023-11-15,diesel
Oranges Oil Company,597.9,"Keszthely, Csapás út - Gyenesdiási körforgalomnál ",2023-11-16,diesel
Mol,609.0,"Csávoly, Dózsa Gy. u. 50.",2023-11-15,diesel
Mobil Gáz 98 Kft.,675.0,"Keszthely, Várvölgyi út",2023-09-20,diesel
Omv,607.9,"Szekszárd, Tartsay út 8.",2023-11-15,diesel
Omv,607.9,"Kocsola, 61. sz. főút és Dombóvári u. kereszteződés",2023-11-15,diesel
Avia,614.9,"Érsekcsanád, Kt. 09/34 hrsz.",2023-11-15,diesel
Korrekt-Kút Kft.,606.0,"Szekszárd, Keselyűsi út 120.",2023-11-15,diesel
Mol,609.0,"Sűkösd, Dózsa György út 1.  ",2023-11-15,diesel
Shell,607.9,"Szekszárd, Palánki u. 2.",2023-11-15,diesel
Shell,607.9,"Körmend, Rákóczi út 124.",2023-11-15,diesel
Mol,609.0,"Fonyód, József Attila u. (Bélatelep)  ",2023-11-15,diesel
Mol,609.0,"Szekszárd, Pásztor út 6.",2023-11-15,diesel
Mol Partner+,654.0,"Zomba, Külterület 03/2.",2023-10-11,diesel
Mol,609.0,"Körmend, Rákóczi Ferenc út  ",2023-11-15,diesel
Mol,609.0,"Balatonederics, 71-es Főút 069 hrsz",2023-11-15,diesel
Concordia Trans Kft.,626.0,"Körmend, Sport utca 5. (TESCO)",2023-11-09,diesel
Omv,607.9,"Körmend, Rákóczi út 86/8 kereszteződése",2023-11-15,diesel
Avia,608.0,"Andocs, Ady Endre u. 206/5 hrsz.",2023-11-15,diesel
Mol,609.0,"Hőgyész, Szérűskert sor",2023-11-15,diesel
Mol,609.0,"Badacsonytomaj, 71.sz. föút  ",2023-11-15,diesel
Körgépmezép Kft.,596.9,"Mélykút, Bajai út 8. ",2023-11-15,diesel
Mol,609.0,"Tolna-Mözs, Béri Balogh Ádám u. 4.",2023-11-15,diesel
AUTÓS-PORTA Kft.,605.0,"Nagykónyi, Vásártér",2023-11-15,diesel
Mol,659.0,"Szekszárd, M6 I. jobb oldal",2023-11-15,diesel
Mol,659.0,"Szekszárd, M6 II. bal oldal",2023-11-15,diesel
Shell,607.9,"Balatonboglár, Klapka u. 32.",2023-11-15,diesel
Omv,607.9,"Zalaszentgrót, Koppányi út 5. Erzsébet liget utca 5.",2023-11-15,diesel
Volánbusz Zrt.,600.0,"Zalaszentgrót, Szőlő u. 17. ",2023-11-15,diesel
Mol,609.0,"Tolna, Szedresi u.  ",2023-11-15,diesel
Oranges Oil Company,597.9,"Zalaszentgrót, Türjei u. és Móricz Zsigmond u. ",2023-11-16,diesel
Mol Partner+,599.1,"Dusnok, Bercsényi u. 50. (51. sz. főút)",2023-11-15,diesel
Mol,609.0,"Balatonlelle, Rákóczi Ferenc u. 1.  ",2023-11-15,diesel
Omv,607.9,"Balatonlelle, 7.sz. főút 138. km",2023-11-15,diesel
Mol,659.0,"Balatonlelle, M7 II. (bejövő)",2023-11-15,diesel
Mol,659.0,"Balatonlelle, M7 I. (kimenő)",2023-11-15,diesel
Omv,607.9,"Tompa, Külterület 0356/46",2023-11-15,diesel
Mol,609.0,"Vasvár, Dr.Tretter László u.52.  ",2023-11-15,diesel
Gyönki Autócentrum Kft.,607.9,"Gyönk, Külterület 07 hrsz.",2023-11-15,diesel
Majorkakút Kft.,650.0,"Mélykút, Öregmajor 143.",2023-10-27,diesel
Omv,607.9,"Révfűlöp, Badacsonyi út 71. számú főút",2023-11-15,diesel
Mol,609.0,"Tapolca, Keszthelyi u.  8",2023-11-15,diesel
Volánbusz Zrt.,598.0,"Tapolca, Keszthelyi u. 43.",2023-11-15,diesel
Tamási Autócentrum Kft.,607.9,"Tamási, Belterület 2594 hrsz.",2023-11-15,diesel
Mol,609.0,"Tapolca, Kossuth út  ",2023-11-15,diesel
Shell,607.9,"Tapolca, Veszprémi út 5.",2023-11-15,diesel
Mol,609.0,"Jánoshalma, Halasi út 91. (4099/3. hrsz).",2023-11-15,diesel
Mol,609.0,"Tamási, Szabadság u. 90.  ",2023-11-15,diesel
Majorkakút Kft.,650.0,"Kisszállás, V. körzet 30.",2023-10-27,diesel
Alfa-Hajós Kft.,584.9,"Hajós, Kossuth u. 60.",2023-11-16,diesel
METRICAL Kft.,612.0,"Sűmeg, Somoskert u. 2/7.",2023-11-15,diesel
Mol Partner+,610.0,"Iregszemcse, Rákóczi u. 111",2023-11-15,diesel
Mol,609.0,"Sűmeg, Alkotmány u.  ",2023-11-15,diesel
Mol,609.0,"Kám, Jókai Mór út 2.  ",2023-11-15,diesel
Volánbusz Zrt.,602.0,"Sűmeg, Rendeki u. 200. hrsz.",2023-11-15,diesel
Shell,607.9,"Sümeg, 84-es főút 80. km",2023-11-15,diesel
Edo,595.9,"Ásotthalom, 3/13 hrsz.",2023-11-17,diesel
Mol,609.0,"Balatonföldvár, Szentgyörgyi út  ",2023-11-15,diesel
Concordia Trans Kft.,628.0,"Torony, Felsőőri u. Ipartelep 9.",2023-11-09,diesel
Mol,609.0,"Pincehely, Kossuth u.4.  ",2023-11-15,diesel
Gerda-Brigi Kft,613.0,"Szentantalfa, Fő u. 96.",2023-11-15,diesel
Avia,656.9,"Szombathely, Körmendi út 92.",2023-10-11,diesel
Omv,607.9,"Szombathely, Körmendi út 92.",2023-11-15,diesel
Present Plusz 2 Bt. ,607.0,"Nagydorog, Kajdacsi u. 21/a",2023-11-15,diesel
Omv,607.9,"Szombathely, Rumi út",2023-11-15,diesel
Omv,609.9,"Kalocsa, Bátyai út 83.",2023-11-15,diesel
Oil!,589.9,"Mórahalom, Röszkei út 40.",2023-11-15,diesel
GALÁNTAI Bt.,591.0,"Mórahalom, Szegedi út",2023-11-15,diesel
Shell,607.9,"Szombathely, Kiskar u. 6.",2023-11-15,diesel
Shell,607.9,"Kalocsa, Bátyai út 8-10.",2023-11-15,diesel
Volánbusz Zrt.,589.9,"Kalocsa, Bátyai út 4. ",2023-11-15,diesel
Orlen,603.0,"Szántód, 7-es főút",2023-11-15,diesel
Shell,607.9,"Szombathely, Dolgozók útja",2023-11-15,diesel
Omv,607.9,"Szombathely, Csabai út 15.",2023-11-15,diesel
Mol,609.0,"Szombathely, Márkus Emília utca 10.",2023-11-15,diesel
Omv,650.9,"Röszke, M5 autópálya 0112/25 hrsz 172 km",2023-11-15,diesel
Omv,650.9,"Röszke, 0112/60 hrsz. 172 km M5 Nyugat",2023-11-15,diesel
Mol Partner+,607.0,"Nagydorog, Kossuth L. u. 122.",2023-11-15,diesel
Grófi Major Kft.,607.0,"Györköny, Fő u. 104.",2023-11-15,diesel
Mol,609.0,"Kalocsa, Negyvennyolcas út  52.",2023-11-15,diesel
Mol,609.0,"Szombathely, Zanati út  56",2023-11-15,diesel
Shell,607.9,"Szombathely, Zanati út 70.",2023-11-15,diesel
Mol,609.0,"Szombathely, Zanati út II. 29.",2023-11-15,diesel
Concordia Szombathely Kft.,626.0,"Szombathely, Söptei út 78.",2023-11-09,diesel
Mol,609.0,"Szombathely, Viktória út 1.",2023-11-15,diesel
B & B Diesel Kft.,594.0,"Kalocsa, Gombolyagi u. 1/a",2023-11-15,diesel
Shell,607.9,"Szombathely, Kőszegi út",2023-11-15,diesel
Mol,609.0,"Zamárdi, Endrédi út  ",2023-11-15,diesel
Mol,609.0,"Ságvár, 65-ös főút",2023-11-15,diesel
Mol,609.0,"Paks, 6.sz.fkl. út bal  ",2023-11-15,diesel
Omv,607.9,"Paks, 6. sz. főút 110 km.",2023-11-15,diesel
Orlen,603.0,"Siófok, Töreki út 1.",2023-11-15,diesel
Edo,596.9,"Kiskunhalas, Malom sor 4.",2023-11-17,diesel
Mobil Petrol,656.9,"Paks, M6 ap. 107 km BAL OLDAL",2023-11-15,diesel
Mol,609.0,"Nagyvázsony, Templom kert  ",2023-11-15,diesel
Mobil Petrol,656.9,"Paks, M6 ap. 107 km JOBB OLDAL",2023-11-15,diesel
Réci Bt.,589.0,"Domaszék, Vasút utca 47.",2023-11-17,diesel
Mol,609.0,"Balatonfüred, Széchenyi István út  ",2023-11-15,diesel
Shell,607.9,"Kiskunhalas, Kárpát u. 9.",2023-11-15,diesel
Shell,607.9,"Siófok, Vak Bottyán u. 27.",2023-11-15,diesel
Mol,609.0,"Kecel, Császártöltési u. 50.  ",2023-11-15,diesel
Shell,607.9,"Balatonfüred, Széchenyi út 11.",2023-11-15,diesel
Mol,609.0,"Kiskunhalas, Majsai út 18.  ",2023-11-15,diesel
B & T Üzemanyagkút Kft.,595.0,"Zsana, 0157/2 hrsz. 5408 számú út mellett",2023-11-15,diesel
Omv,607.9,"Siófok, Vak Bottyán u. 1.",2023-11-15,diesel
Volánbusz Zrt.,600.0,"Balatonfüred, Bajcsy-Zsilinszky u. 53.",2023-11-15,diesel
Mobil Petrol,596.9,"Balatonfüred, Fürdő u. 20.",2023-11-15,diesel
Mol Partner+,624.9,"Kiskunhalas, Vadkerti út 1037/4",2023-11-11,diesel
Mol,609.0,"Simontornya, Belterület 1326/3 hrsz",2023-11-15,diesel
Smart Oil Kft.,599.9,"Siófok, Fő u. 234.",2023-11-16,diesel
Shell,607.9,"Szeged, Szabadkai út 7.",2023-11-15,diesel
Palotás Kft.,605.9,"Paks,  Dunakömlőd - Szabadság u. 14. 8229/2 hrsz.",2023-11-15,diesel
Mol,609.0,"Devecser, Pápai út  ",2023-11-15,diesel
Mol,609.0,"Szeged, Makai út  ",2023-11-15,diesel
Shell,607.9,"Szeged, Bajai út 2-4.",2023-11-15,diesel
Mol,609.0,"Siófok, Wesselényi u. 106.",2023-11-15,diesel
Mol,609.0,"Szeged, Kálvária sugárút 96.  ",2023-11-15,diesel
Mol,609.0,"Sárvár, Vágóhíd u. 1.  ",2023-11-15,diesel
Edo,600.9,"Szeged, Szőregi út 39-41.",2023-11-17,diesel
Shell,607.9,"Sárvár, Feketehíd út- Deák Ferenc út",2023-11-15,diesel
Mol,659.0,"Siófok, M7 autópálya 94. km (DÉL) Sóstói pihenő II.",2023-11-15,diesel
Mol,659.0,"Siófok, M7 autópálya 94. km (ÉSZAK) Sóstói pihenő I.",2023-11-15,diesel
Oil!,600.9,"Szeged, Fonógyári út 18.",2023-11-15,diesel
Edo,600.9,"Szeged, Dorozsmai út 100.",2023-11-17,diesel
Mol,609.0,"Szeged, Vásárhelyi Pál u. 25444 hrsz.",2023-11-15,diesel
Mol,609.0,"Szeged, Dorozsmai út 16.",2023-11-15,diesel
Mol,609.0,"Szeged, Dorozsmai út 20.  ",2023-11-15,diesel
Omv,607.9,"Szeged, Dorozsmai út 1.",2023-11-15,diesel
Shell,607.9,"Szeged, Budapesti út 8.",2023-11-15,diesel
Auchan,589.0,"Szeged, Zápor út 4.",2023-11-15,diesel
Omv,607.9,"Kőszeg, Szombathelyi út 2.",2023-11-15,diesel
Oil!,600.9,"Szeged, Back Bernát u. 6.",2023-11-15,diesel
Korrekt-Kút Kft.,606.0,"Cece, Vasútállomás",2023-11-15,diesel
Mol,609.0,"Kőszeg, Petőfi Sándor tér  ",2023-11-15,diesel
Omv,607.9,"Ajka, Petőfi u.",2023-11-15,diesel
Omv,608.9,"Szeged, Etelka sor 13.",2023-11-15,diesel
Mol,609.0,"Szeged, Csongrádi sugárút  87.",2023-11-15,diesel
Mol,609.0,"Szeged, Makkosházi krt. 6.",2023-11-15,diesel
Omv,607.9,"Szeged, Makkosházi krt. 1.",2023-11-15,diesel
Shell,607.9,"Ajka, Fő út 66.",2023-11-15,diesel
Mol,609.0,"Ajka, Fő út /Aranyvölgyi utca/  ",2023-11-15,diesel
Mobil Petrol,596.9,"Ajka, Fő út",2023-11-15,diesel
Volánbusz Zrt.,596.0,"Ajka, Hársfa u. 7. ",2023-11-15,diesel
Mol,659.0,"Szatymaz, M5 autópálya 151 km jobb oldal",2023-11-15,diesel
Mol,609.0,"Dég, 64.sz.fkl.út  ",2023-11-15,diesel
Orlen,603.0,"Celldömölk, Sági út 1922/7 hrsz",2023-11-15,diesel
Mol,659.0,"Szatymaz, M5 autópálya 151 km bal oldal",2023-11-15,diesel
Shell,607.9,"Szeged, Algyői út",2023-11-15,diesel
Orlen,603.0,"Szeged, Algyői út",2023-11-15,diesel
Cell-Kút Kft. ,588.0,"Celldömölk, Kolozsvár u. 16.",2023-11-15,diesel
Mol,609.0,"Ajka, Bakonygyepes, 8.sz. fkl. út  ",2023-11-15,diesel
Mol,609.0,"Celldömölk, Ostffy tér  ",2023-11-15,diesel
Cell-Tank Kft. ,647.0,"Celldömölk, Wesselényi u. 10",2023-09-07,diesel
Orlen,603.0,"Soltvadkert, Halasi út 1.",2023-11-15,diesel
Jóreménység Műanyagipari és Szolgáltató Szövetkezet,600.9,"Soltvadkert, Kossuth utca 83/1",2023-11-15,diesel
Mol,609.0,"Kiskőrös, Petőfi S. u. 94.",2023-11-15,diesel
Mol,609.0,"Algyő,  Szeged 47.sz.fkl.út ( Algyő Pf.:11 )  ",2023-11-15,diesel
GALÁNTAI Bt.,582.0,"Kiskőrös, Dózsa György út 92.",2023-11-15,diesel
Omv,607.9,"Kiskőrös, Dózsa György út 47.",2023-11-15,diesel
Mobil Petrol,596.9,"Balatonvilágos, hrsz 054/256.",2023-11-15,diesel
Mol,609.0,"Csepreg, Rákóczi út  ",2023-11-15,diesel
Omv,607.9,"Makó, Kossuth Lajos u. 5.",2023-11-15,diesel
Omv,607.9,"Hegyfalu, 84/86-os főutak kereszteződése",2023-11-15,diesel
Shell,607.9,"Makó, Aradi út 103.",2023-11-15,diesel
Mol,609.0,"Kiskunmajsa, Halasi u. 99.  ",2023-11-15,diesel
Mol,609.0,"Balatonalmádi, Fűzfői út 5. (71-es út)  ",2023-11-15,diesel
Shell,607.9,"Makó, Aradi u. 117.",2023-11-15,diesel
Oil!,598.9,"Maroslele, M43",2023-11-15,diesel
Mobil Petrol,579.9,"Kiskunmajsa, Béla Király utca 1.  ",2023-11-15,diesel
Edo,598.9,"Makó, Justh Gyula utca 67.",2023-11-17,diesel
Shell,607.9,"Herend, 8. sz. Főút",2023-11-15,diesel
Mol,609.0,"Sárbogárd, Köztársaság út 147.  ",2023-11-15,diesel
Orlen,603.0,"Veszprém, Mártírok útja 15.",2023-11-15,diesel
Orlen,603.0,"Balatonvilágos, 71 sz. főút",2023-11-15,diesel
Mol,609.0,"Veszprém, Almádi u. 17/1",2023-11-15,diesel
Shell,607.9,"Veszprém, Almádi u. 7/1.",2023-11-15,diesel
Akker-Plus Kft.,629.0,"Akasztó, Fő u. 189. 53-as út mellett",2023-11-15,diesel
Mol,609.0,"Balatonvilágos, Balatonakarattya 71.sz. föút  ",2023-11-15,diesel
Orlen,603.0,"Nagylak, határátkelőhely hrsz.22/5",2023-11-15,diesel
Mol,609.0,"Veszprém, Pápai út 42.",2023-11-15,diesel
Volánbusz Zrt.,592.0,"Veszprém, Pápai u. 30. ",2023-11-15,diesel
Omv,607.9,"Veszprém, Budapesti út 12.",2023-11-15,diesel
Orlen,603.0,"Balástya, Öszeszék 6.",2023-11-15,diesel
Mol Partner+,629.0,"Akasztó, Fő u. 1.",2023-11-15,diesel
Mol,609.0,"Sajtoskál, 84-es főút 83. km",2023-11-15,diesel
Mol,609.0,"Veszprém, Budapesti u. 91.",2023-11-15,diesel
Mol,609.0,"Veszprém, Budapesti u.  70.",2023-11-15,diesel
PERSPED Kft.,593.0,"Veszprém, Házgyári u. 16.",2023-11-15,diesel
Omv,607.9,"Balatonfűzfő, Árpád utca 1.",2023-11-15,diesel
Omv,628.0,"Dunaföldvár, Paksi út 125/a.",2023-11-10,diesel
Shell,607.9,"Veszprém, Külső-Kádártai út 3.",2023-11-15,diesel
Omv,607.9,"Veszprém, Külső-Kádártai u. 2.",2023-11-15,diesel
Omv,607.9,"Sárbogárd, Ady Endre u. 3.",2023-11-15,diesel
