brand,price,location,date,petrol
Tele-Tank,582.9,"Kaposvár, Toponári út 2.",2023-12-13,diesel
Mol,581.0,"Kaposszekcső, 611-es főút 0103/27 hrsz. (Petőfi u.)",2023-12-22,diesel
Avia,587.0,"Őriszentpéter, Városszer 22.",2023-12-22,diesel
Mobil Petrol,579.9,"Bátmonostor, Baracskai utca 57. 51. számú főút",2023-12-22,diesel
Orlen,586.0,"Mecseknádasd, Kültelek 1. 070/1hrsz",2023-12-22,diesel
Mol Partner+,638.9,"Somogyjád, Külterület 021. hrsz.",2023-09-06,diesel
Mol,581.0,"Kapospula, Rákóczi út 10.  ",2023-12-22,diesel
Omv,629.9,"Bátaszék, M6 autópálya 166.km hrsz: 120/118 bal",2023-12-22,diesel
Mol,581.0,"Marcali, Noszlopy Gáspár u. 37.  ",2023-12-22,diesel
Avia,581.0,"Marcali, Berzsenyi utca 97.",2023-12-22,diesel
Omv,629.9,"Bátaszék, M6 autópálya 166.km hrsz: 120/118 jobb",2023-12-22,diesel
Orlen,586.0,"Bátaszék, Mozi tér",2023-12-22,diesel
Avia,582.9,"Dombóvár, Kórház utca 1.",2023-12-13,diesel
MAKROM-OIL Kft.,581.0,"Mágocs, Vásártér 896/8 hrsz (Ady E u 79/b)",2023-12-22,diesel
Green-Way Park Kft. ,578.9,"Mágocs, Béke utca 36.",2023-12-22,diesel
Mol,581.0,"Bátaszék, Budai út 114-116.  ",2023-12-22,diesel
Shell,585.9,"Dombóvár, Juhász Gyula u. 1.",2023-12-22,diesel
Orlen,586.0,"Pacsa, 75-ös Főút",2023-12-22,diesel
Mol,581.0,"Dombóvár, Köztársaság u. 27. (Tüskevár)  ",2023-12-22,diesel
Mol,581.0,"Szentgotthárd, Rábafüzesi út 1.  ",2023-12-22,diesel
Mol,581.0,"Bonyhád, Kossuth Lajos u. 79. (Bonyhád elkerülő út)",2023-12-22,diesel
Orlen,586.0,"Sármellék, Dózsa Gy.út 163/a",2023-12-22,diesel
TGC Hungary Kft. Tanya Petrol ,575.0,"Baja, Külterület 015/62 hrsz. ",2023-12-22,diesel
Mol,581.0,"Bonyhád, Zrínyi Miklós u. 25.  ",2023-12-22,diesel
Volánbusz Zrt.,579.0,"Zalaegerszeg, Zrínyi Miklós u. 99. ",2023-12-22,diesel
Tele-Tank,582.9,"Balatonszentgyörgy, Berzsenyi D. u. 54",2023-12-13,diesel
Mol,581.0,"Zalaegerszeg, Zrínyi Miklós út 20.  ",2023-12-22,diesel
Orlen,586.0,"Szentgotthárd, 8-as út (Szentgotthárd 0355/51 hrsz) Rábafüzes",2023-12-22,diesel
Mol,581.0,"Szentgotthárd, 8 - as út",2023-12-22,diesel
Omv,586.9,"Zalaegerszeg, Göcseji út 26.",2023-12-22,diesel
Shell,585.9,"Baja, Dózsa Gy. út 13.",2023-12-22,diesel
Mol,581.0,"Zalaegerszeg, Göcseji u. 37/A",2023-12-22,diesel
Mol,581.0,"Baja, Szegedi út  105.",2023-12-22,diesel
Shell,612.9,"Balatonkeresztúr, M7 Balatonkeresztúr - dél",2023-12-22,diesel
Shell,585.9,"Baja, Dózsa György út 126-130.",2023-12-22,diesel
Shell,612.9,"Balatonkeresztúr, M7 Balatonkeresztúr - észak",2023-12-22,diesel
Mol,581.0,"Baja, Dózsa Gy. u. 97.",2023-12-22,diesel
Mol Partner+,558.0,"Zalaegerszeg, Teskándi út 38.",2023-12-22,diesel
Mol Partner+,571.9,"Döbrököz, 157/7 Hrsz",2023-12-22,diesel
Shell,585.9,"Zalaegerszeg, Hock J. u. 100",2023-12-22,diesel
Orlen,586.0,"Balatonmáriafűrdő, 7-es főút 164.km 054/1 hrsz Balatonkeresztúr",2023-12-22,diesel
Oranges Oil Company,571.9,"Zalaegerszeg, Balatoni u 5-7. / Zalapark",2023-12-22,diesel
Mol,581.0,"Zalaegerszeg, Balatoni út I.  ",2023-12-22,diesel
Mobil Petrol,579.9,"Baja, külterület 0402/355 hrsz.",2023-12-20,diesel
Shell,585.9,"Zalaegerszeg, Balatoni út 2735/1 hrsz.",2023-12-22,diesel
Mol,581.0,"Balatonkeresztúr, 7.sz.fkl.út  ",2023-12-22,diesel
Zalapack  96 Kft.,569.0,"Zalaegerszeg, Gazdaság út 32.",2023-12-21,diesel
Mol,581.0,"Keszthely, Festetics György u.  ",2023-12-22,diesel
Orlen,586.0,"Zalaegerszeg, Kaszaházi út 96.",2023-12-22,diesel
Mobil Petrol,578.9,"Alsópáhok, Hévizi út 14.",2023-12-20,diesel
Volánbusz Zrt.,574.0,"Keszthely, Mártírok u. 2. ",2023-12-22,diesel
Sza-Oil Kft.,581.9,"Kurd, Hunyadi u. 22/a",2023-12-22,diesel
