brand,price,location,date,petrol
Mol,334.0,"Siófok, M7 autópálya 94. km (DÉL) Sóstói pihenő II.",2023-10-13,lpg
Mol,334.0,"Siófok, M7 autópálya 94. km (ÉSZAK) Sóstói pihenő I.",2023-10-13,lpg
Oil!,309.9,"Szeged, Fonógyári út 18.",2023-11-28,lpg
Edo,309.9,"Szeged, Dorozsmai út 100.",2023-11-17,lpg
Mol,314.0,"Szeged, Dorozsmai út 16.",2023-10-13,lpg
Omv,309.9,"Szeged, Etelka sor 13.",2023-11-28,lpg
Mol,314.0,"Szeged, Makkosházi krt. 6.",2023-10-13,lpg
Mol,314.0,"Ajka, Fő út /Aranyvölgyi utca/  ",2023-10-13,lpg
Mobil Petrol,309.9,"Ajka, Fő út",2023-10-11,lpg
Mol,334.0,"Szatymaz, M5 autópálya 151 km jobb oldal",2023-10-13,lpg
Mol,334.0,"Szatymaz, M5 autópálya 151 km bal oldal",2023-10-13,lpg
Orlen,336.0,"Szeged, Algyői út",2023-05-10,lpg
Orlen,326.0,"Soltvadkert, Halasi út 1.",2023-06-14,lpg
Mol,314.0,"Algyő,  Szeged 47.sz.fkl.út ( Algyő Pf.:11 )  ",2023-10-13,lpg
Mobil Petrol,309.9,"Balatonvilágos, hrsz 054/256.",2023-10-11,lpg
Oil!,339.9,"Maroslele, M43",2023-11-10,lpg
Edo,309.9,"Makó, Justh Gyula utca 67.",2023-11-17,lpg
Mol,314.0,"Sárbogárd, Köztársaság út 147.  ",2023-10-13,lpg
Mol,314.0,"Veszprém, Almádi u. 17/1",2023-10-13,lpg
Mol,314.0,"Balatonvilágos, Balatonakarattya 71.sz. föút  ",2023-10-13,lpg
Mol,314.0,"Veszprém, Pápai út 42.",2023-10-13,lpg
Mol,314.0,"Veszprém, Budapesti u.  70.",2023-10-13,lpg
Omv,305.9,"Veszprém, Aradi vértanúk útja",2023-09-24,lpg
Mol,314.0,"Bócsa, III. körzet 1.",2023-10-13,lpg
Mol,334.0,"Fűle, M7 Autópálya 83 km (Észak)(Lepsény)",2023-10-13,lpg
Mobil Petrol,309.9,"Hódmezővásárhely, Kopáncs 47-es számú főút",2023-10-11,lpg
Mol,314.0,"Solt, Vecsei u. 52.  ",2023-10-13,lpg
