"brand","price","location","date","petrol"
"MOL",309,"Martfű, Földvári út 4.",2023-10-03,"lpg"
"OMV",325,"Kiskunfélegyháza, X. körzet, tanya 49",2023-10-03,"lpg"
"MOL",309,"Győr, Tatai út",2023-10-03,"lpg"
"Orlen",336,"Tiszaföldvár, Kunszentmártoni út 1.",2023-10-03,"lpg"
"MOL",329,"Győrújbarát, M1 Autópálya 119. km (Arrabóna)",2023-10-03,"lpg"
"MOL",309,"Eger, Mátyás király út",2023-10-03,"lpg"
"OMV",305.9,"Eger, Mátyás király út 134.",2023-10-03,"lpg"
"OMV",339.9,"Győrújbarát, Győr",2023-10-03,"lpg"
"MOL",309,"Kecel, Császártöltési u. 50.  ",2023-10-03,"lpg"
"MOL",309,"Zamárdi, Endrédi út  ",2023-10-03,"lpg"
"OMV",305.9,"Győr, Ipar út 99.",2023-10-03,"lpg"
"OMV",305.9,"Kalocsa, Bátyai út 83.",2023-10-03,"lpg"
"MOL",309,"Eger, Rákóczi út",2023-10-03,"lpg"
"MOL",309,"Eger, Kistályai út 1./a",2023-10-03,"lpg"
"MOL",309,"Győr, Szent Imre u. 55.",2023-10-03,"lpg"
"MOL",309,"Győr, Nagymegyeri út",2023-10-03,"lpg"
"MOL",309,"Tamási, Szabadság u. 90.  ",2023-10-03,"lpg"
"Other",301,"Gátér, Szabadság u. 21.",2023-10-03,"lpg"
"Other",328.9,"Petőfiszállás, M5 ap. 122 km JOBB OLDAL",2023-10-03,"lpg"
"MOL",309,"Fegyvernek, 4.sz. fkl. út",2023-10-03,"lpg"
"Other",328.9,"Petőfiszállás, M5 ap. 122 km BAL OLDAL",2023-10-03,"lpg"
"Oil",477,"Tét, Győri u 1845/5 hrsz.",2023-10-03,"lpg"
"OMV",299.9,"Csongrád, Fő utca 65.",2023-10-03,"lpg"
"MOL",309,"Kunszentmárton, Szentesi út",2023-10-03,"lpg"
"Orlen",326,"Mezőkövesd, Külterület 0269/4",2023-10-03,"lpg"
"Other",0,"Tolna, 6-os út mellett 130 km szelvény  - 10105 hrsz.",2023-10-03,"lpg"
"Orlen",326,"Abda, Bécsi út 186.",2023-10-03,"lpg"
"Other",314,"Nagykónyi, Vásártér",2023-10-03,"lpg"
"MOL",309,"Ózd, Vasvár út (25 -ös út)",2023-10-03,"lpg"
"Oil",0,"Pápa, Külső Veszprémi út 75.",2023-10-03,"lpg"
"MOL",309,"Kiskunhalas, Majsai út 18.  ",2023-10-03,"lpg"
"MOL",309,"Ajka, Fő út /Aranyvölgyi utca/  ",2023-10-03,"lpg"
"Other",304.9,"Ajka, Fő út",2023-10-03,"lpg"
"Other",289.9,"Kiskunhalas, Malom sor 4.",2023-10-03,"lpg"
"Other",309,"Dusnok, Bercsényi u. 50. (51. sz. főút)",2023-10-03,"lpg"
"MOL",309,"Tiszafűred, Ady Endre út",2023-10-03,"lpg"
"MOL",309,"Kisújszállás, Deák Ferenc u. 133.",2023-10-03,"lpg"
"MOL",329,"Balatonlelle, M7 I. (kimenő)",2023-10-03,"lpg"
"MOL",329,"Balatonlelle, M7 II. (bejövő)",2023-10-03,"lpg"
"MOL",309,"Szentes, Attila út 2.",2023-10-03,"lpg"
"Other",289.9,"Szarvas, 01319/2 hrsz. (44.-es számú főút)",2023-10-03,"lpg"
"Mobil Petrol",304.9,"Szentes, Attila út 4. (Attila út - Ipartelepi út körf.)",2023-10-03,"lpg"
"MOL",309,"Szekszárd, Csatári u.",2023-10-03,"lpg"
"MOL",309,"Szarvas, Szabadság út 51-53.",2023-10-03,"lpg"
